Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2013,S08000031,,45-64 years,,All,d,Stroke,47,,15.5024952420533,,16.443712459853266
2013,S08000031,,65-74 years,,All,d,Stroke,93,,94.5756299957288,,100.1145384948486
2013,S08000031,,75plus years,,All,d,Stroke,395,,458.625053699769,,454.5090176332592
2013,S08000031,,All,d,All,d,Stroke,538,,47.279246344207,,56.02842795738353
2013,S08000032,,under75 years,,All,d,Stroke,76,,12.5628140703518,,14.02275136357954
2013,S08000032,,0-44 years,,All,d,Stroke,2,,0.557684049678495,,0.5930766252109311
2013,S08000032,,45-64 years,,All,d,Stroke,24,,13.0374555232637,,13.471953684579796
2013,S08000032,,65-74 years,,All,d,Stroke,50,,80.3225754630596,,84.47975844599837
2013,S08000032,,75plus years,,All,d,Stroke,227,,476.590384211631,,500.80206160178653
2013,S08000032,,All,d,All,d,Stroke,303,,46.4303774192065,,57.832889285018176
2013,S92000003,d,under75 years,,All,d,Stroke,528,,10.7686885695266,,11.708532245378548
2013,S92000003,d,0-44 years,,All,d,Stroke,20,,0.68567870878471,,0.727860092084267
2013,S92000003,d,45-64 years,,All,d,Stroke,167,,11.4072284943005,,11.68837127563613
2013,S92000003,d,65-74 years,,All,d,Stroke,341,,65.2878985720905,,68.23144290976569
2013,S92000003,d,75plus years,,All,d,Stroke,1955,,460.437686648014,,468.6281590548287
2013,S92000003,d,All,d,All,d,Stroke,2483,,46.6054770351183,,52.83129865822905
2014,S08000015,,under75 years,,All,d,Stroke,38,,11.2721846977126,,10.39185844066513
2014,S08000015,,0-44 years,,All,d,Stroke,1,,0.540648670274596,,0.7180901264659297
2014,S08000015,,45-64 years,,All,d,Stroke,12,,11.1013460382071,,11.040857228266946
2014,S08000015,,65-74 years,,All,d,Stroke,25,,56.7472477584837,,58.504717592599306
2014,S08000015,,75plus years,,All,d,Stroke,141,,414.376818408911,,435.0855661581635
2014,S08000015,,All,d,All,d,Stroke,179,,48.229778520235,,48.614292135239985
2014,S08000016,,under75 years,,All,d,Stroke,8,,7.80701069560465,,7.035554348339079
2014,S08000016,,0-44 years,,All,d,Stroke,1,,1.89530343808044,,2.4412359628932134
2014,S08000016,,45-64 years,,All,d,Stroke,3,,8.58418221357445,,8.570322600038251
2014,S08000016,,65-74 years,,All,d,Stroke,4,,27.0965993767782,,26.79001474301038
2014,S08000016,,75plus years,,All,d,Stroke,62,,535.961272475795,,517.2220324479957
2014,S08000016,,All,d,All,d,Stroke,70,,61.3819712381621,,52.95233737730819
2014,S08000017,,under75 years,,All,d,Stroke,13,,9.69707819574671,,8.235950048000836
2014,S08000017,,0-44 years,,All,d,Stroke,1,,1.44900236187385,,1.4654039071855034
2014,S08000017,,45-64 years,,All,d,Stroke,5,,11.0712545945707,,10.889428689950952
2014,S08000017,,65-74 years,,All,d,Stroke,7,,35.2006436689128,,36.35902696155797
2014,S08000017,,75plus years,,All,d,Stroke,77,,484.307189131392,,499.8970827310548
2014,S08000017,,All,d,All,d,Stroke,90,,60.0160042678047,,52.4854519894757
2014,S08000019,,under75 years,,All,d,Stroke,23,,8.30585779649204,,8.591557123682767
2014,S08000019,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000019,,45-64 years,,All,d,Stroke,7,,8.27599252796103,,8.448438513103712
2014,S08000019,,65-74 years,,All,d,Stroke,16,,52.1529384921282,,53.13791215789365
2014,S08000019,,75plus years,,All,d,Stroke,102,,434.282794737514,,449.63568196219023
2014,S08000019,,All,d,All,d,Stroke,125,,41.6111850865513,,48.28552835914844
2014,S08000020,,under75 years,,All,d,Stroke,40,,7.40465123167118,,8.302445705136938
2014,S08000020,,0-44 years,,All,d,Stroke,2,,0.608611240441,,0.6419108201147725
2014,S08000020,,45-64 years,,All,d,Stroke,10,,6.38802118267824,,6.53706728782982
2014,S08000020,,65-74 years,,All,d,Stroke,28,,50.8711687651024,,52.15496111940699
2014,S08000020,,75plus years,,All,d,Stroke,191,,433.903541652468,,436.5808788285474
2014,S08000020,,All,d,All,d,Stroke,231,,39.5398993529835,,46.84750468624388
2014,S08000022,,under75 years,,All,d,Stroke,30,,10.3171846466536,,9.329571907349374
2014,S08000022,,0-44 years,,All,d,Stroke,1,,0.641720838600792,,0.7893656657510025
2014,S08000022,,45-64 years,,All,d,Stroke,11,,11.488490621214,,11.384143583627488
2014,S08000022,,65-74 years,,All,d,Stroke,18,,45.9207102403184,,48.06528501448671
2014,S08000022,,75plus years,,All,d,Stroke,168,,560.878709978967,,576.7172590726128
2014,S08000022,,All,d,All,d,Stroke,198,,61.734168927135,,60.394463752223075
2014,S08000024,,under75 years,,All,d,Stroke,51,,6.40347143486728,,7.8034102476758
2014,S08000024,,0-44 years,,All,d,Stroke,5,,0.993998238635121,,0.9893951496811744
2014,S08000024,,45-64 years,,All,d,Stroke,14,,6.39079725195718,,6.736053681105486
2014,S08000024,,65-74 years,,All,d,Stroke,32,,43.034467919149,,45.540721133944665
2014,S08000024,,75plus years,,All,d,Stroke,287,,465.327431619566,,463.4154380136745
2014,S08000024,,All,d,All,d,Stroke,338,,39.3884305225376,,48.80849274661567
2014,S08000025,,under75 years,,All,d,Stroke,,c,,c,17.271384570588715
2014,S08000025,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000025,,45-64 years,,All,d,Stroke,,c,,c,30.415064598115706
2014,S08000025,,65-74 years,,All,d,Stroke,,c,,c,72.9235032450959
2014,S08000025,,75plus years,,All,d,Stroke,,c,,c,286.69253183211316
2014,S08000025,,All,d,All,d,Stroke,9,,41.7052826691381,,41.51928782412591
2014,S08000026,,under75 years,,All,d,Stroke,,c,,c,18.074466343366957
2014,S08000026,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000026,,45-64 years,,All,d,Stroke,,c,,c,30.17664502476568
2014,S08000026,,65-74 years,,All,d,Stroke,,c,,c,80.48527086572405
2014,S08000026,,75plus years,,All,d,Stroke,,c,,c,571.8430757653197
2014,S08000026,,All,d,All,d,Stroke,14,,60.2928509905254,,67.91364119134269
2014,S08000028,,under75 years,,All,d,Stroke,,c,,c,2.9802544595444007
2014,S08000028,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000028,,45-64 years,,All,d,Stroke,0,,0,,0
2014,S08000028,,65-74 years,,All,d,Stroke,,c,,c,25.828871982718137
2014,S08000028,,75plus years,,All,d,Stroke,,c,,c,385.7686684427304
2014,S08000028,,All,d,All,d,Stroke,15,,55.045871559633,,37.43121171803114
2014,S08000029,,under75 years,,All,d,Stroke,20,,5.94457869284659,,6.0506231230215
2014,S08000029,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000029,,45-64 years,,All,d,Stroke,5,,4.86537507176428,,4.996606579315162
2014,S08000029,,65-74 years,,All,d,Stroke,15,,37.2504221714513,,39.828250461248075
2014,S08000029,,75plus years,,All,d,Stroke,115,,373.267551689441,,379.3692477223467
2014,S08000029,,All,d,All,d,Stroke,135,,36.7597004765146,,39.649299336960766
2014,S08000030,,under75 years,,All,d,Stroke,31,,8.27169585774818,,8.097545503665712
2014,S08000030,,0-44 years,,All,d,Stroke,0,,0,,0
2014,S08000030,,45-64 years,,All,d,Stroke,11,,9.73425484279178,,9.898929430761244
2014,S08000030,,65-74 years,,All,d,Stroke,20,,44.5186421814135,,45.195715325562546
2014,S08000030,,75plus years,,All,d,Stroke,153,,392.026237573025,,383.70086715924555
2014,S08000030,,All,d,All,d,Stroke,184,,44.4659255679072,,41.9018444526679
2014,S08000031,,under75 years,,All,d,Stroke,113,,10.7083223565132,,12.74736194637589
2014,S08000031,,0-44 years,,All,d,Stroke,2,,0.307765224376237,,0.3575397992873721
2014,S08000031,,45-64 years,,All,d,Stroke,34,,11.1218695208437,,11.84044465718832
2014,S08000031,,65-74 years,,All,d,Stroke,77,,77.2285966460724,,78.7553337660188
2014,S08000031,,75plus years,,All,d,Stroke,315,,360.676009892828,,356.4676785498871
2014,S08000031,,All,d,All,d,Stroke,428,,37.4587559842113,,43.6821904406919
2014,S08000032,,under75 years,,All,d,Stroke,76,,12.5712508725441,,14.05596376394361
2014,S08000032,,0-44 years,,All,d,Stroke,3,,0.845008534586199,,0.8913065085091649
2014,S08000032,,45-64 years,,All,d,Stroke,22,,11.8338739262104,,12.435736456067586
2014,S08000032,,65-74 years,,All,d,Stroke,51,,80.1622105908426,,85.84906047367453
2014,S08000032,,75plus years,,All,d,Stroke,226,,463.627784843885,,507.2411321884399
2014,S08000032,,All,d,All,d,Stroke,302,,46.2268483085872,,58.44262892214828
2014,S92000003,d,under75 years,,All,d,Stroke,452,,9.1975316429681,,9.83263834432424
2014,S92000003,d,0-44 years,,All,d,Stroke,16,,0.550514145805048,,0.5960738064240233
2014,S92000003,d,45-64 years,,All,d,Stroke,138,,9.37006034862056,,9.64939159580136
2014,S92000003,d,65-74 years,,All,d,Stroke,298,,55.6788711762815,,57.79745014265455
2014,S92000003,d,75plus years,,All,d,Stroke,1866,,430.710140846371,,437.6525460608862
2014,S92000003,d,All,d,All,d,Stroke,2318,,43.3465479841424,,48.336430038814825
2015,S08000015,,under75 years,,All,d,Stroke,40,,11.9000868706342,,10.785684516098042
2015,S08000015,,0-44 years,,All,d,Stroke,1,,0.546498855084899,,0.5861880692304857
2015,S08000015,,45-64 years,,All,d,Stroke,11,,10.1382488479263,,10.170649032306844
2015,S08000015,,65-74 years,,All,d,Stroke,28,,62.711370915362,,64.79247008288995
2015,S08000015,,75plus years,,All,d,Stroke,153,,444.018805502351,,449.2818326023081
2015,S08000015,,All,d,All,d,Stroke,193,,52.0791170835694,,50.25033784385695
2015,S08000016,,under75 years,,All,d,Stroke,11,,10.7450206597443,,8.85132581999433
2015,S08000016,,0-44 years,,All,d,Stroke,0,,0,,0
2015,S08000016,,45-64 years,,All,d,Stroke,3,,8.55920114122682,,8.559729638423924
2015,S08000016,,65-74 years,,All,d,Stroke,8,,53.011728845007,,55.1083632572619
2015,S08000016,,75plus years,,All,d,Stroke,47,,403.191215578622,,421.4126540627416
2015,S08000016,,All,d,All,d,Stroke,58,,50.8638077698851,,45.981845361841586
2015,S08000017,,under75 years,,All,d,Stroke,9,,6.73909950654816,,5.701960267198805
2015,S08000017,,0-44 years,,All,d,Stroke,1,,1.46651219404889,,1.4340618367464006
2015,S08000017,,45-64 years,,All,d,Stroke,2,,4.43066016836509,,4.668997757916833
2015,S08000017,,65-74 years,,All,d,Stroke,6,,29.673590504451,,30.258152813903767
2015,S08000017,,75plus years,,All,d,Stroke,68,,421.810061410582,,430.307963107112
2015,S08000017,,All,d,All,d,Stroke,77,,51.4465156678025,,43.916500522791
2015,S08000019,,under75 years,,All,d,Stroke,29,,10.4032515542099,,10.838927755767934
2015,S08000019,,0-44 years,,All,d,Stroke,1,,0.618325944338299,,0.7244244726189839
2015,S08000019,,45-64 years,,All,d,Stroke,8,,9.35027291109059,,9.900531042939564
2015,S08000019,,65-74 years,,All,d,Stroke,20,,63.5465319480189,,65.22470777291032
2015,S08000019,,75plus years,,All,d,Stroke,98,,410.196308233226,,426.1405941714507
2015,S08000019,,All,d,All,d,Stroke,127,,41.9626631422435,,48.21607773317939
2015,S08000020,,under75 years,,All,d,Stroke,40,,7.361412213319,,8.023055477113756
2015,S08000020,,0-44 years,,All,d,Stroke,0,,0,,0
2015,S08000020,,45-64 years,,All,d,Stroke,7,,4.45828636210202,,4.501319190716509
2015,S08000020,,65-74 years,,All,d,Stroke,33,,58.8445078459344,,58.172675225082315
2015,S08000020,,75plus years,,All,d,Stroke,188,,422.985195518157,,420.49353762739105
2015,S08000020,,All,d,All,d,Stroke,228,,38.7873838930285,,45.145398870638715
2015,S08000022,,under75 years,,All,d,Stroke,40,,13.7676096331965,,12.21032443574232
2015,S08000022,,0-44 years,,All,d,Stroke,1,,0.645694509013895,,0.689959706353149
2015,S08000022,,45-64 years,,All,d,Stroke,12,,12.5356482497101,,12.33932110468956
2015,S08000022,,65-74 years,,All,d,Stroke,27,,67.6047874205018,,71.13235145097215
2015,S08000022,,75plus years,,All,d,Stroke,150,,492.400617142107,,514.7081518724005
2015,S08000022,,All,d,All,d,Stroke,190,,59.190031152648,,57.43512890504156
2015,S08000024,,under75 years,,All,d,Stroke,53,,6.57971511075026,,7.7798077331965745
2015,S08000024,,0-44 years,,All,d,Stroke,3,,0.590309479583163,,0.6561311973099806
2015,S08000024,,45-64 years,,All,d,Stroke,22,,9.95632792523703,,10.345042386939255
2015,S08000024,,65-74 years,,All,d,Stroke,28,,36.6813828881349,,37.94169483926277
2015,S08000024,,75plus years,,All,d,Stroke,263,,422.191543326805,,410.02099665400584
2015,S08000024,,All,d,All,d,Stroke,316,,36.413920258124,,43.981514736069414
2015,S08000025,,under75 years,,All,d,Stroke,0,,0,,0
2015,S08000025,,0-44 years,,All,d,Stroke,0,,0,,0
2015,S08000025,,45-64 years,,All,d,Stroke,0,,0,,0
2015,S08000025,,65-74 years,,All,d,Stroke,0,,0,,0
2015,S08000025,,75plus years,,All,d,Stroke,,c,,c,180.76895193115095
2015,S08000025,,All,d,All,d,Stroke,4,,18.4586986617443,,16.269205673803587
2015,S08000026,,under75 years,,All,d,Stroke,,c,,c,14.295286425123534
2015,S08000026,,0-44 years,,All,d,Stroke,0,,0,,0
2015,S08000026,,45-64 years,,All,d,Stroke,,c,,c,14.798372179060305
2015,S08000026,,65-74 years,,All,d,Stroke,,c,,c,86.54420970868033
2015,S08000026,,75plus years,,All,d,Stroke,,c,,c,371.66057887298126
2015,S08000026,,All,d,All,d,Stroke,10,,43.1034482758621,,46.458162745430734
2015,S08000028,,under75 years,,All,d,Stroke,,c,,c,11.214803012452576
2015,S08000028,,0-44 years,,All,d,Stroke,0,,0,,0
2015,S08000028,,45-64 years,,All,d,Stroke,0,,0,,0
2015,S08000028,,65-74 years,,All,d,Stroke,,c,,c,97.19495944125566
2015,S08000028,,75plus years,,All,d,Stroke,,c,,c,383.03007356178176
2015,S08000028,,All,d,All,d,Stroke,16,,59.1060214259328,,44.6781773618922
2015,S08000029,,under75 years,,All,d,Stroke,23,,6.82776227512913,,6.617128133044577
2015,S08000029,,0-44 years,,All,d,Stroke,1,,0.519175756568871,,0.6005264042881017
2015,S08000029,,45-64 years,,All,d,Stroke,10,,9.69885068619369,,9.851711466201431
2015,S08000029,,65-74 years,,All,d,Stroke,12,,29.167274318215,,29.396179087729625
2015,S08000029,,75plus years,,All,d,Stroke,122,,390.775144138373,,396.786490449042
2015,S08000029,,All,d,All,d,Stroke,145,,39.3936100847642,,41.73237074148434
2015,S08000030,,under75 years,,All,d,Stroke,25,,6.65608792425904,,6.7091692895042865
2015,S08000030,,0-44 years,,All,d,Stroke,1,,0.461620843104308,,0.5962175955736806
2015,S08000030,,45-64 years,,All,d,Stroke,8,,7.06582701089021,,6.9777155657574035
2015,S08000030,,65-74 years,,All,d,Stroke,16,,34.9749710363521,,37.46944692298477
2015,S08000030,,75plus years,,All,d,Stroke,137,,347.327857215293,,359.5552140823198
2015,S08000030,,All,d,All,d,Stroke,162,,39.0323824209715,,38.46531332085769
2015,S08000031,,under75 years,,All,d,Stroke,110,,10.3533114596098,,12.324179073401003
2015,S08000031,,0-44 years,,All,d,Stroke,8,,1.22405762863316,,1.387491816939417
2015,S08000031,,45-64 years,,All,d,Stroke,34,,11.0435864371766,,11.446035881265166
2015,S08000031,,65-74 years,,All,d,Stroke,68,,67.3087392479238,,70.78626540107008
2015,S08000031,,75plus years,,All,d,Stroke,361,,412.91119549801,,403.8267337793701
2015,S08000031,,All,d,All,d,Stroke,471,,40.9604396942316,,47.55940899693822
2015,S08000032,,under75 years,,All,d,Stroke,74,,12.2292016810195,,13.096151046450968
2015,S08000032,,0-44 years,,All,d,Stroke,2,,0.566925562673621,,0.6185209926024888
2015,S08000032,,45-64 years,,All,d,Stroke,29,,15.4636976367204,,16.11112246860476
2015,S08000032,,65-74 years,,All,d,Stroke,43,,66.3651937709321,,69.65760630556932
2015,S08000032,,75plus years,,All,d,Stroke,205,,415.139426095057,,437.14808032115184
2015,S08000032,,All,d,All,d,Stroke,279,,42.6286115907042,,51.26082468117406
2015,S92000003,d,under75 years,,All,d,Stroke,460,,9.3206407818964,,9.850436983597616
2015,S92000003,d,0-44 years,,All,d,Stroke,19,,0.653129020825534,,0.6997636533738958
2015,S92000003,d,45-64 years,,All,d,Stroke,147,,9.9262017287797,,10.185709508757428
2015,S92000003,d,65-74 years,,All,d,Stroke,294,,53.9171546413684,,56.06487868982105
2015,S92000003,d,75plus years,,All,d,Stroke,1816,,414.87993383853,,418.43265281610246
2015,S92000003,d,All,d,All,d,Stroke,2276,,42.3599478875861,,46.62283640852304
2016,S08000015,,under75 years,,All,d,Stroke,51,,15.1954401761479,,13.636088455847595
2016,S08000015,,0-44 years,,All,d,Stroke,1,,0.551861151734224,,0.5483022994231859
2016,S08000015,,45-64 years,,All,d,Stroke,16,,14.6850964627274,,14.664773078174685
2016,S08000015,,65-74 years,,All,d,Stroke,34,,74.7778657517375,,78.3484989277762
2016,S08000015,,75plus years,,All,d,Stroke,114,,326.338991784273,,361.19264804081234
2016,S08000015,,All,d,All,d,Stroke,165,,44.5272020725389,,44.91617881849442
2016,S08000016,,under75 years,,All,d,Stroke,8,,7.78679748486441,,6.199694723899034
2016,S08000016,,0-44 years,,All,d,Stroke,0,,0,,0
2016,S08000016,,45-64 years,,All,d,Stroke,2,,5.66716726644187,,5.604334018307491
2016,S08000016,,65-74 years,,All,d,Stroke,6,,38.832438029901,,39.58641603711081
2016,S08000016,,75plus years,,All,d,Stroke,55,,466.417910447761,,504.2203532130934
2016,S08000016,,All,d,All,d,Stroke,63,,55.0074216362525,,51.02155398792653
2016,S08000017,,under75 years,,All,d,Stroke,16,,12.0232951343227,,10.008955603526775
2016,S08000017,,0-44 years,,All,d,Stroke,2,,2.96568700139387,,2.7419780443022392
2016,S08000017,,45-64 years,,All,d,Stroke,3,,6.64084117321527,,6.5062601265229185
2016,S08000017,,65-74 years,,All,d,Stroke,11,,53.7581859055811,,56.22211925483413
2016,S08000017,,75plus years,,All,d,Stroke,45,,273.639404074187,,296.13975733902146
2016,S08000017,,All,d,All,d,Stroke,61,,40.7972177635099,,35.76072775972129
2016,S08000019,,under75 years,,All,d,Stroke,32,,11.4193951289143,,11.904909642993648
2016,S08000019,,0-44 years,,All,d,Stroke,2,,1.23724860654876,,1.4098005091671768
2016,S08000019,,45-64 years,,All,d,Stroke,10,,11.5786304795869,,12.093882458729984
2016,S08000019,,65-74 years,,All,d,Stroke,20,,62.0925178515989,,65.40282522486189
2016,S08000019,,75plus years,,All,d,Stroke,101,,416.408987837559,,408.6100134255765
2016,S08000019,,All,d,All,d,Stroke,133,,43.6810299527063,,47.608368983426104
2016,S08000020,,under75 years,,All,d,Stroke,47,,8.65152220772121,,9.688641963826552
2016,S08000020,,0-44 years,,All,d,Stroke,4,,1.21929287109941,,1.2546367051095484
2016,S08000020,,45-64 years,,All,d,Stroke,14,,8.87851652672433,,8.972014904535856
2016,S08000020,,65-74 years,,All,d,Stroke,29,,50.4225058246688,,54.8721563487715
2016,S08000020,,75plus years,,All,d,Stroke,183,,408.090448899494,,412.56802141954233
2016,S08000020,,All,d,All,d,Stroke,230,,39.1089950688658,,45.94778611484098
2016,S08000022,,under75 years,,All,d,Stroke,33,,11.3374400060466,,9.789009067809031
2016,S08000022,,0-44 years,,All,d,Stroke,1,,0.647752299520663,,0.6874378661928633
2016,S08000022,,45-64 years,,All,d,Stroke,8,,8.34306691139663,,8.194746223114814
2016,S08000022,,65-74 years,,All,d,Stroke,24,,58.8192044702595,,60.62070528415854
2016,S08000022,,75plus years,,All,d,Stroke,135,,437.899380453469,,444.7589098751443
2016,S08000022,,All,d,All,d,Stroke,168,,52.1901211556384,,48.93630014046921
2016,S08000024,,under75 years,,All,d,Stroke,62,,7.59001203384166,,9.07375294946673
2016,S08000024,,0-44 years,,All,d,Stroke,1,,0.194233970356011,,0.22414861950067377
2016,S08000024,,45-64 years,,All,d,Stroke,19,,8.49002645313505,,8.67823514874219
2016,S08000024,,65-74 years,,All,d,Stroke,42,,53.6892161374444,,55.584215381596955
2016,S08000024,,75plus years,,All,d,Stroke,270,,427.641478055657,,413.291461883369
2016,S08000024,,All,d,All,d,Stroke,332,,37.7272727272727,,45.453346753517934
2016,S08000025,,under75 years,,All,d,Stroke,0,,0,,0
2016,S08000025,,0-44 years,,All,d,Stroke,0,,0,,0
2016,S08000025,,45-64 years,,All,d,Stroke,0,,0,,0
2016,S08000025,,65-74 years,,All,d,Stroke,0,,0,,0
2016,S08000025,,75plus years,,All,d,Stroke,,c,,c,395.0161797967969
2016,S08000025,,All,d,All,d,Stroke,8,,36.6132723112128,,35.55145618171172
2016,S08000026,,under75 years,,All,d,Stroke,,c,,c,13.155344449521102
2016,S08000026,,0-44 years,,All,d,Stroke,0,,0,,0
2016,S08000026,,45-64 years,,All,d,Stroke,,c,,c,14.23227065712427
2016,S08000026,,65-74 years,,All,d,Stroke,,c,,c,78.09344499929784
2016,S08000026,,75plus years,,All,d,Stroke,,c,,c,640.3042146383073
2016,S08000026,,All,d,All,d,Stroke,13,,56.0344827586207,,69.59874276651186
2016,S08000028,,under75 years,,All,d,Stroke,,c,,c,9.79810641559472
2016,S08000028,,0-44 years,,All,d,Stroke,0,,0,,0
